0.039027,0.021050
0.117789,0.061210
0.274417,0.142090
0.352343,0.182320
0.431015,0.222940
0.510022,0.263740
0.667333,0.344950
0.746196,0.385670
0.825423,0.426570
0.904184,0.467210
1.062143,0.548720
1.141059,0.589460
1.220048,0.630200
1.299501,0.671210
1.458029,0.752900
1.536321,0.793270
1.615520,0.834030
1.694201,0.874600
1.852013,0.955900
1.930768,0.996500
