2.020064,1.020320
2.020058,1.020320
2.291013,1.157100
2.451945,1.238250
2.691915,1.359250
2.852656,1.440130
3.092145,1.560780
3.251397,1.640630
3.491072,1.761200
3.650707,1.841400
3.889934,1.961800
4.050272,2.042100
4.210005,2.122300
4.450139,2.242800
4.689765,2.362900
4.849030,2.442800
4.964276,2.500000
